# window.start	window.end	window.center	Gene	Population	nsnps.maf	maf,lower
54241528	54341528	54291528	FUT1_2	Adygei	23	0.217391304
54271528	54371528	54321528	FUT1_2	Adygei	19	0.157894737
45109454	45209454	45159454	FUT13	Adygei	36	0.111111111
45139454	45239454	45189454	FUT13	Adygei	23	0.130434783
45169454	45269454	45219454	FUT13	Adygei	13	0.076923077
45199454	45299454	45249454	FUT13	Adygei	13	0.076923077
45229454	45329454	45279454	FUT13	Adygei	19	0.105263158
45259454	45359454	45309454	FUT13	Adygei	25	0.12
45289454	45389454	45339454	FUT13	Adygei	30	0.2
45319454	45419454	45369454	FUT13	Adygei	23	0.260869565
45349454	45449454	45399454	FUT13	Adygei	22	0.181818182
45379454	45479454	45429454	FUT13	Adygei	22	0.136363636
45409454	45509454	45459454	FUT13	Adygei	25	0.08
45439454	45539454	45489454	FUT13	Adygei	26	0.115384615
45469454	45569454	45519454	FUT13	Adygei	24	0.208333333
45499454	45599454	45549454	FUT13	Adygei	23	0.130434783
45529454	45629454	45579454	FUT13	Adygei	31	0.225806452
45559454	45659454	45609454	FUT13	Adygei	35	0.171428571
45589454	45689454	45639454	FUT13	Adygei	36	0.166666667
45619454	45719454	45669454	FUT13	Adygei	29	0.103448276
45649454	45749454	45699454	FUT13	Adygei	27	0.037037037
45679454	45779454	45729454	FUT13	Adygei	26	0.153846154
45709454	45809454	45759454	FUT13	Adygei	26	0.153846154
45739454	45839454	45789454	FUT13	Adygei	20	0.15
45769454	45869454	45819454	FUT13	Adygei	16	0.1875
45799454	45899454	45849454	FUT13	Adygei	14	0.214285714
45829454	45929454	45879454	FUT13	Adygei	13	0.230769231
93543691	93643691	93593691	FUT4	Adygei	15	0.133333333
93573691	93673691	93623691	FUT4	Adygei	10	0
93603691	93703691	93653691	FUT4	Adygei	18	0.055555556
93633691	93733691	93683691	FUT4	Adygei	21	0.047619048
93663691	93763691	93713691	FUT4	Adygei	21	0.19047619
93693691	93793691	93743691	FUT4	Adygei	19	0.157894737
93723691	93823691	93773691	FUT4	Adygei	17	0.235294118
93753691	93853691	93803691	FUT4	Adygei	16	0.1875
93783691	93883691	93833691	FUT4	Adygei	16	0.1875
93813691	93913691	93863691	FUT4	Adygei	20	0.15
93843691	93943691	93893691	FUT4	Adygei	18	0.111111111
93873691	93973691	93923691	FUT4	Adygei	25	0.16
93903691	94003691	93953691	FUT4	Adygei	25	0.28
93933691	94033691	93983691	FUT4	Adygei	29	0.344827586
93963691	94063691	94013691	FUT4	Adygei	37	0.432432432
93993691	94093691	94043691	FUT4	Adygei	35	0.428571429
94023691	94123691	94073691	FUT4	Adygei	32	0.53125
94053691	94153691	94103691	FUT4	Adygei	14	0.642857143
94083691	94183691	94133691	FUT4	Adygei	10	0.7
94113691	94213691	94163691	FUT4	Adygei	6	0
94143691	94243691	94193691	FUT4	Adygei	10	0.2
94173691	94273691	94223691	FUT4	Adygei	10	0.2
94203691	94303691	94253691	FUT4	Adygei	9	0.444444444
94233691	94333691	94283691	FUT4	Adygei	9	0.333333333
5382265	5482265	5432265	FUT5_6	Adygei	25	0.04
5412265	5512265	5462265	FUT5_6	Adygei	18	0
5442265	5542265	5492265	FUT5_6	Adygei	16	0.125
5472265	5572265	5522265	FUT5_6	Adygei	17	0.176470588
5502265	5602265	5552265	FUT5_6	Adygei	13	0.307692308
5532265	5632265	5582265	FUT5_6	Adygei	12	0.333333333
5562265	5662265	5612265	FUT5_6	Adygei	11	0.454545455
5592265	5692265	5642265	FUT5_6	Adygei	7	0.428571429
5622265	5722265	5672265	FUT5_6	Adygei	8	0.25
5652265	5752265	5702265	FUT5_6	Adygei	10	0.2
5682265	5782265	5732265	FUT5_6	Adygei	10	0
5712265	5812265	5762265	FUT5_6	Adygei	16	0.0625
5742265	5842265	5792265	FUT5_6	Adygei	21	0.095238095
5772265	5872265	5822265	FUT5_6	Adygei	23	0.130434783
5802265	5902265	5852265	FUT5_6	Adygei	18	0.222222222
5832265	5932265	5882265	FUT5_6	Adygei	14	0.214285714
5862265	5962265	5912265	FUT5_6	Adygei	15	0.2
5892265	5992265	5942265	FUT5_6	Adygei	17	0.176470588
5922265	6022265	5972265	FUT5_6	Adygei	12	0.083333333
5952265	6052265	6002265	FUT5_6	Adygei	13	0.153846154
5982265	6082265	6032265	FUT5_6	Adygei	15	0.133333333
6012265	6112265	6062265	FUT5_6	Adygei	17	0.176470588
6042265	6142265	6092265	FUT5_6	Adygei	16	0.25
6072265	6172265	6122265	FUT5_6	Adygei	14	0.214285714
6102265	6202265	6152265	FUT5_6	Adygei	12	0.416666667
6132265	6232265	6182265	FUT5_6	Adygei	13	0.230769231
138654524	138754524	138704524	FUT7	Adygei	19	0.263157895
138684524	138784524	138734524	FUT7	Adygei	19	0.210526316
138714524	138814524	138764524	FUT7	Adygei	22	0.090909091
138744524	138844524	138794524	FUT7	Adygei	18	0
138774524	138874524	138824524	FUT7	Adygei	15	0
138804524	138904524	138854524	FUT7	Adygei	9	0
138834524	138934524	138884524	FUT7	Adygei	7	0
138864524	138964524	138914524	FUT7	Adygei	8	0.125
138894524	138994524	138944524	FUT7	Adygei	10	0.1
138924524	139024524	138974524	FUT7	Adygei	9	0.111111111
138954524	139054524	139004524	FUT7	Adygei	11	0.090909091
138984524	139084524	139034524	FUT7	Adygei	11	0
139014524	139114524	139064524	FUT7	Adygei	9	0
139044524	139144524	139094524	FUT7	Adygei	10	0
139074524	139174524	139124524	FUT7	Adygei	6	0
139104524	139204524	139154524	FUT7	Adygei	5	0
64548701	64648701	64598701	FUT8	Adygei	15	0.333333333
64578701	64678701	64628701	FUT8	Adygei	14	0.214285714
64608701	64708701	64658701	FUT8	Adygei	20	0.15
64638701	64738701	64688701	FUT8	Adygei	30	0.233333333
64668701	64768701	64718701	FUT8	Adygei	35	0.2
64698701	64798701	64748701	FUT8	Adygei	33	0.333333333
64728701	64828701	64778701	FUT8	Adygei	26	0.307692308
64758701	64858701	64808701	FUT8	Adygei	26	0.307692308
64788701	64888701	64838701	FUT8	Adygei	27	0.296296296
64818701	64918701	64868701	FUT8	Adygei	25	0.44
64848701	64948701	64898701	FUT8	Adygei	26	0.423076923
64878701	64978701	64928701	FUT8	Adygei	21	0.476190476
64908701	65008701	64958701	FUT8	Adygei	15	0.266666667
64938701	65038701	64988701	FUT8	Adygei	12	0.25
64968701	65068701	65018701	FUT8	Adygei	6	0.333333333
64998701	65098701	65048701	FUT8	Adygei	9	0.333333333
65028701	65128701	65078701	FUT8	Adygei	10	0.2
65058701	65158701	65108701	FUT8	Adygei	14	0.285714286
65088701	65188701	65138701	FUT8	Adygei	15	0.266666667
65118701	65218701	65168701	FUT8	Adygei	12	0.416666667
65148701	65248701	65198701	FUT8	Adygei	9	0.444444444
65178701	65278701	65228701	FUT8	Adygei	9	0.444444444
65208701	65308701	65258701	FUT8	Adygei	10	0.3
65238701	65338701	65288701	FUT8	Adygei	14	0.214285714
65268701	65368701	65318701	FUT8	Adygei	24	0.166666667
65298701	65398701	65348701	FUT8	Adygei	28	0.071428571
65328701	65428701	65378701	FUT8	Adygei	33	0.060606061
65358701	65458701	65408701	FUT8	Adygei	28	0.142857143
65388701	65488701	65438701	FUT8	Adygei	27	0.259259259
65418701	65518701	65468701	FUT8	Adygei	41	0.341463415
65448701	65548701	65498701	FUT8	Adygei	48	0.354166667
65478701	65578701	65528701	FUT8	Adygei	44	0.386363636
65508701	65608701	65558701	FUT8	Adygei	35	0.314285714
65538701	65638701	65588701	FUT8	Adygei	24	0.291666667
65568701	65668701	65618701	FUT8	Adygei	22	0.318181818
65598701	65698701	65648701	FUT8	Adygei	13	0.230769231
96173842	96273842	96223842	FUT9	Adygei	17	0.294117647
96203842	96303842	96253842	FUT9	Adygei	9	0
96233842	96333842	96283842	FUT9	Adygei	6	0
96263842	96363842	96313842	FUT9	Adygei	9	0.111111111
96293842	96393842	96343842	FUT9	Adygei	11	0.181818182
96323842	96423842	96373842	FUT9	Adygei	21	0.142857143
96353842	96453842	96403842	FUT9	Adygei	24	0.166666667
96383842	96483842	96433842	FUT9	Adygei	34	0.235294118
96413842	96513842	96463842	FUT9	Adygei	30	0.366666667
96443842	96543842	96493842	FUT9	Adygei	32	0.46875
96473842	96573842	96523842	FUT9	Adygei	27	0.407407407
96503842	96603842	96553842	FUT9	Adygei	25	0.4
96533842	96633842	96583842	FUT9	Adygei	22	0.363636364
96563842	96663842	96613842	FUT9	Adygei	23	0.304347826
96593842	96693842	96643842	FUT9	Adygei	29	0.379310345
96623842	96723842	96673842	FUT9	Adygei	30	0.266666667
96653842	96753842	96703842	FUT9	Adygei	26	0.230769231
96683842	96783842	96733842	FUT9	Adygei	20	0.2
96713842	96813842	96763842	FUT9	Adygei	14	0
96743842	96843842	96793842	FUT9	Adygei	14	0.071428571
96773842	96873842	96823842	FUT9	Adygei	21	0.047619048
96803842	96903842	96853842	FUT9	Adygei	20	0.05
96833842	96933842	96883842	FUT9	Adygei	16	0
96863842	96963842	96913842	FUT9	Adygei	16	0.0625
96893842	96993842	96943842	FUT9	Adygei	22	0.136363636
96923842	97023842	96973842	FUT9	Adygei	24	0.166666667
96953842	97053842	97003842	FUT9	Adygei	18	0.222222222
96983842	97083842	97033842	FUT9	Adygei	11	0.272727273
97013842	97113842	97063842	FUT9	Adygei	7	0.285714286
97043842	97143842	97093842	FUT9	Adygei	8	0.25
97073842	97173842	97123842	FUT9	Adygei	5	0.2
31090883	31190883	31140883	GALNT1	Adygei	13	0.076923077
31120883	31220883	31170883	GALNT1	Adygei	14	0
31150883	31250883	31200883	GALNT1	Adygei	18	0.055555556
31180883	31280883	31230883	GALNT1	Adygei	20	0.15
31210883	31310883	31260883	GALNT1	Adygei	21	0.19047619
31240883	31340883	31290883	GALNT1	Adygei	19	0.157894737
31270883	31370883	31320883	GALNT1	Adygei	23	0.043478261
31300883	31400883	31350883	GALNT1	Adygei	30	0.133333333
31330883	31430883	31380883	GALNT1	Adygei	25	0.12
31360883	31460883	31410883	GALNT1	Adygei	22	0.136363636
31390883	31490883	31440883	GALNT1	Adygei	17	0.294117647
31420883	31520883	31470883	GALNT1	Adygei	18	0.388888889
31450883	31550883	31500883	GALNT1	Adygei	20	0.4
31480883	31580883	31530883	GALNT1	Adygei	21	0.238095238
31510883	31610883	31560883	GALNT1	Adygei	20	0.15
31540883	31640883	31590883	GALNT1	Adygei	20	0.1
31570883	31670883	31620883	GALNT1	Adygei	22	0.090909091
31600883	31700883	31650883	GALNT1	Adygei	16	0.1875
31630883	31730883	31680883	GALNT1	Adygei	16	0.1875
31660883	31760883	31710883	GALNT1	Adygei	10	0.3
31690883	31790883	31740883	GALNT1	Adygei	9	0.222222222
31720883	31820883	31770883	GALNT1	Adygei	8	0.25
31750883	31850883	31800883	GALNT1	Adygei	5	0.2
31780883	31880883	31830883	GALNT1	Adygei	9	0.333333333
31810883	31910883	31860883	GALNT1	Adygei	8	0.25
31840883	31940883	31890883	GALNT1	Adygei	12	0.166666667
31870883	31970883	31920883	GALNT1	Adygei	9	0
153155529	153255529	153205529	GALNT10	Adygei	17	0.176470588
153185529	153285529	153235529	GALNT10	Adygei	14	0.214285714
153215529	153315529	153265529	GALNT10	Adygei	18	0.166666667
153245529	153345529	153295529	GALNT10	Adygei	21	0.142857143
153275529	153375529	153325529	GALNT10	Adygei	18	0.055555556
153305529	153405529	153355529	GALNT10	Adygei	15	0.066666667
153335529	153435529	153385529	GALNT10	Adygei	12	0.25
153365529	153465529	153415529	GALNT10	Adygei	8	0.25
153395529	153495529	153445529	GALNT10	Adygei	12	0.333333333
153425529	153525529	153475529	GALNT10	Adygei	15	0.133333333
153455529	153555529	153505529	GALNT10	Adygei	21	0.19047619
153485529	153585529	153535529	GALNT10	Adygei	32	0.21875
153515529	153615529	153565529	GALNT10	Adygei	30	0.2
153545529	153645529	153595529	GALNT10	Adygei	33	0.151515152
153575529	153675529	153625529	GALNT10	Adygei	26	0.038461538
153605529	153705529	153655529	GALNT10	Adygei	24	0.041666667
153635529	153735529	153685529	GALNT10	Adygei	25	0.08
153665529	153765529	153715529	GALNT10	Adygei	38	0.105263158
153695529	153795529	153745529	GALNT10	Adygei	50	0.18
153725529	153825529	153775529	GALNT10	Adygei	45	0.222222222
153755529	153855529	153805529	GALNT10	Adygei	45	0.222222222
153785529	153885529	153835529	GALNT10	Adygei	33	0.181818182
153815529	153915529	153865529	GALNT10	Adygei	30	0.166666667
153845529	153945529	153895529	GALNT10	Adygei	26	0.115384615
153875529	153975529	153925529	GALNT10	Adygei	20	0
153905529	154005529	153955529	GALNT10	Adygei	16	0.0625
153935529	154035529	153985529	GALNT10	Adygei	21	0.047619048
153965529	154065529	154015529	GALNT10	Adygei	21	0.095238095
153995529	154095529	154045529	GALNT10	Adygei	17	0.058823529
154025529	154125529	154075529	GALNT10	Adygei	19	0.210526316
154055529	154155529	154105529	GALNT10	Adygei	12	0.333333333
150884698	150984698	150934698	GALNT11_15	Adygei	24	0
150914698	151014698	150964698	GALNT11_15	Adygei	20	0
150944698	151044698	150994698	GALNT11_15	Adygei	33	0.03030303
150974698	151074698	151024698	GALNT11_15	Adygei	37	0.081081081
151004698	151104698	151054698	GALNT11_15	Adygei	42	0.071428571
151034698	151134698	151084698	GALNT11_15	Adygei	36	0.138888889
151064698	151164698	151114698	GALNT11_15	Adygei	53	0.094339623
151094698	151194698	151144698	GALNT11_15	Adygei	49	0.102040816
151124698	151224698	151174698	GALNT11_15	Adygei	51	0.078431373
151154698	151254698	151204698	GALNT11_15	Adygei	35	0.142857143
151184698	151284698	151234698	GALNT11_15	Adygei	32	0.1875
151214698	151314698	151264698	GALNT11_15	Adygei	37	0.162162162
151244698	151344698	151294698	GALNT11_15	Adygei	34	0.205882353
151274698	151374698	151324698	GALNT11_15	Adygei	27	0.222222222
151304698	151404698	151354698	GALNT11_15	Adygei	18	0.388888889
151334698	151434698	151384698	GALNT11_15	Adygei	6	0.666666667
151364698	151464698	151414698	GALNT11_15	Adygei	4	1
151394698	151494698	151444698	GALNT11_15	Adygei	3	0.666666667
151424698	151524698	151474698	GALNT11_15	Adygei	4	0.25
151454698	151554698	151504698	GALNT11_15	Adygei	3	0
151484698	151584698	151534698	GALNT11_15	Adygei	3	0
151514698	151614698	151564698	GALNT11_15	Adygei	1	0
151544698	151644698	151594698	GALNT11_15	Adygei	0	NA
151574698	151674698	151624698	GALNT11_15	Adygei	1	0
151604698	151704698	151654698	GALNT11_15	Adygei	2	0
151634698	151734698	151684698	GALNT11_15	Adygei	2	0
100212055	100312055	100262055	GALNT12	Adygei	36	0.222222222
100242055	100342055	100292055	GALNT12	Adygei	33	0.212121212
100272055	100372055	100322055	GALNT12	Adygei	31	0.193548387
100302055	100402055	100352055	GALNT12	Adygei	41	0.219512195
100332055	100432055	100382055	GALNT12	Adygei	45	0.222222222
100362055	100462055	100412055	GALNT12	Adygei	40	0.225
100392055	100492055	100442055	GALNT12	Adygei	31	0.290322581
100422055	100522055	100472055	GALNT12	Adygei	27	0.222222222
100452055	100552055	100502055	GALNT12	Adygei	24	0.25
100482055	100582055	100532055	GALNT12	Adygei	19	0.157894737
100512055	100612055	100562055	GALNT12	Adygei	18	0.166666667
100542055	100642055	100592055	GALNT12	Adygei	22	0.272727273
100572055	100672055	100622055	GALNT12	Adygei	32	0.3125
100602055	100702055	100652055	GALNT12	Adygei	36	0.305555556
100632055	100732055	100682055	GALNT12	Adygei	37	0.351351351
100662055	100762055	100712055	GALNT12	Adygei	26	0.269230769
100692055	100792055	100742055	GALNT12	Adygei	22	0.272727273
100722055	100822055	100772055	GALNT12	Adygei	21	0.19047619
100752055	100852055	100802055	GALNT12	Adygei	27	0.296296296
100782055	100882055	100832055	GALNT12	Adygei	33	0.303030303
100812055	100912055	100862055	GALNT12	Adygei	29	0.310344828
100842055	100942055	100892055	GALNT12	Adygei	22	0.318181818
100872055	100972055	100922055	GALNT12	Adygei	16	0.125
100902055	101002055	100952055	GALNT12	Adygei	15	0.333333333
100932055	101032055	100982055	GALNT12	Adygei	14	0.428571429
100962055	101062055	101012055	GALNT12	Adygei	12	0.416666667
154039031	154139031	154089031	GALNT13	Adygei	30	0.1
154069031	154169031	154119031	GALNT13	Adygei	35	0.085714286
154099031	154199031	154149031	GALNT13	Adygei	31	0.064516129
154129031	154229031	154179031	GALNT13	Adygei	26	0.038461538
154159031	154259031	154209031	GALNT13	Adygei	26	0.038461538
154189031	154289031	154239031	GALNT13	Adygei	24	0.125
154219031	154319031	154269031	GALNT13	Adygei	23	0.173913043
154249031	154349031	154299031	GALNT13	Adygei	21	0.142857143
154279031	154379031	154329031	GALNT13	Adygei	21	0.095238095
154309031	154409031	154359031	GALNT13	Adygei	22	0.045454545
154339031	154439031	154389031	GALNT13	Adygei	20	0
154369031	154469031	154419031	GALNT13	Adygei	29	0.034482759
154399031	154499031	154449031	GALNT13	Adygei	22	0.045454545
154429031	154529031	154479031	GALNT13	Adygei	26	0.192307692
154459031	154559031	154509031	GALNT13	Adygei	19	0.210526316
154489031	154589031	154539031	GALNT13	Adygei	18	0.277777778
154519031	154619031	154569031	GALNT13	Adygei	15	0.2
154549031	154649031	154599031	GALNT13	Adygei	10	0.1
154579031	154679031	154629031	GALNT13	Adygei	8	0.125
154609031	154709031	154659031	GALNT13	Adygei	10	0
154639031	154739031	154689031	GALNT13	Adygei	12	0
154669031	154769031	154719031	GALNT13	Adygei	11	0
154699031	154799031	154749031	GALNT13	Adygei	15	0.066666667
154729031	154829031	154779031	GALNT13	Adygei	13	0.076923077
154759031	154859031	154809031	GALNT13	Adygei	13	0.076923077
154789031	154889031	154839031	GALNT13	Adygei	16	0.0625
154819031	154919031	154869031	GALNT13	Adygei	19	0.157894737
154849031	154949031	154899031	GALNT13	Adygei	25	0.2
154879031	154979031	154929031	GALNT13	Adygei	33	0.151515152
154909031	155009031	154959031	GALNT13	Adygei	31	0.129032258
154939031	155039031	154989031	GALNT13	Adygei	43	0.139534884
154969031	155069031	155019031	GALNT13	Adygei	48	0.229166667
154999031	155099031	155049031	GALNT13	Adygei	53	0.320754717
155029031	155129031	155079031	GALNT13	Adygei	43	0.325581395
155059031	155159031	155109031	GALNT13	Adygei	33	0.333333333
155089031	155189031	155139031	GALNT13	Adygei	24	0.166666667
155119031	155219031	155169031	GALNT13	Adygei	17	0.176470588
155149031	155249031	155199031	GALNT13	Adygei	20	0.2
155179031	155279031	155229031	GALNT13	Adygei	21	0.142857143
155209031	155309031	155259031	GALNT13	Adygei	22	0.181818182
155239031	155339031	155289031	GALNT13	Adygei	31	0.161290323
155269031	155369031	155319031	GALNT13	Adygei	31	0.258064516
155299031	155399031	155349031	GALNT13	Adygei	34	0.264705882
155329031	155429031	155379031	GALNT13	Adygei	22	0.454545455
30596900	30696900	30646900	GALNT14	Adygei	15	0.066666667
30626900	30726900	30676900	GALNT14	Adygei	23	0
30656900	30756900	30706900	GALNT14	Adygei	29	0.068965517
30686900	30786900	30736900	GALNT14	Adygei	38	0.052631579
30716900	30816900	30766900	GALNT14	Adygei	47	0.170212766
30746900	30846900	30796900	GALNT14	Adygei	51	0.176470588
30776900	30876900	30826900	GALNT14	Adygei	54	0.166666667
30806900	30906900	30856900	GALNT14	Adygei	50	0.14
30836900	30936900	30886900	GALNT14	Adygei	33	0.090909091
30866900	30966900	30916900	GALNT14	Adygei	30	0.033333333
30896900	30996900	30946900	GALNT14	Adygei	31	0.096774194
30926900	31026900	30976900	GALNT14	Adygei	27	0.148148148
30956900	31056900	31006900	GALNT14	Adygei	28	0.214285714
30986900	31086900	31036900	GALNT14	Adygei	24	0.25
31016900	31116900	31066900	GALNT14	Adygei	35	0.142857143
31046900	31146900	31096900	GALNT14	Adygei	37	0.135135135
31076900	31176900	31126900	GALNT14	Adygei	41	0.12195122
31106900	31206900	31156900	GALNT14	Adygei	29	0.068965517
31136900	31236900	31186900	GALNT14	Adygei	24	0.041666667
31166900	31266900	31216900	GALNT14	Adygei	31	0.096774194
31196900	31296900	31246900	GALNT14	Adygei	44	0.136363636
31226900	31326900	31276900	GALNT14	Adygei	53	0.264150943
31256900	31356900	31306900	GALNT14	Adygei	50	0.28
31286900	31386900	31336900	GALNT14	Adygei	44	0.295454545
31316900	31416900	31366900	GALNT14	Adygei	40	0.225
31346900	31446900	31396900	GALNT14	Adygei	39	0.128205128
31376900	31476900	31426900	GALNT14	Adygei	36	0.166666667
31406900	31506900	31456900	GALNT14	Adygei	24	0.25
31436900	31536900	31486900	GALNT14	Adygei	21	0.285714286
31466900	31566900	31516900	GALNT14	Adygei	14	0.357142857
31496900	31596900	31546900	GALNT14	Adygei	8	0.25
31526900	31626900	31576900	GALNT14	Adygei	7	0.142857143
10856012	10956012	10906012	GALNT18	Adygei	18	0.222222222
10886012	10986012	10936012	GALNT18	Adygei	24	0.25
10916012	11016012	10966012	GALNT18	Adygei	31	0.258064516
10946012	11046012	10996012	GALNT18	Adygei	39	0.153846154
10976012	11076012	11026012	GALNT18	Adygei	39	0.153846154
11006012	11106012	11056012	GALNT18	Adygei	32	0.0625
11036012	11136012	11086012	GALNT18	Adygei	32	0.0625
11066012	11166012	11116012	GALNT18	Adygei	30	0.066666667
11096012	11196012	11146012	GALNT18	Adygei	32	0.0625
11126012	11226012	11176012	GALNT18	Adygei	36	0.055555556
11156012	11256012	11206012	GALNT18	Adygei	41	0.048780488
11186012	11286012	11236012	GALNT18	Adygei	56	0.142857143
11216012	11316012	11266012	GALNT18	Adygei	70	0.157142857
11246012	11346012	11296012	GALNT18	Adygei	75	0.146666667
11276012	11376012	11326012	GALNT18	Adygei	78	0.141025641
11306012	11406012	11356012	GALNT18	Adygei	84	0.166666667
11336012	11436012	11386012	GALNT18	Adygei	83	0.265060241
