#window.start	window.end	window.center	Gene	Population	nsnps,daf	daf,lower
76264680	76364680	76314680	B3GNT6	Biaka.Pygmies	9	0,666666667
76294680	76394680	76344680	B3GNT6	Biaka.Pygmies	12	0,666666667
76324680	76424680	76374680	B3GNT6	Biaka.Pygmies	10	0,8
76354680	76454680	76404680	B3GNT6	Biaka.Pygmies	12	0,75
76384680	76484680	76434680	B3GNT6	Biaka.Pygmies	15	0,666666667
76474680	76574680	76524680	B3GNT6	Biaka.Pygmies	24	0,666666667
76534680	76634680	76584680	B3GNT6	Biaka.Pygmies	23	0,608695652
76684680	76784680	76734680	B3GNT6	Biaka.Pygmies	11	0,636363636
76714680	76814680	76764680	B3GNT6	Biaka.Pygmies	9	0,666666667
76744680	76844680	76794680	B3GNT6	Biaka.Pygmies	8	0,625
33217013	33317013	33267013	B4GALT1	Biaka.Pygmies	15	0,666666667
33247013	33347013	33297013	B4GALT1	Biaka.Pygmies	12	0,833333333
33277013	33377013	33327013	B4GALT1	Biaka.Pygmies	9	0,888888889
33307013	33407013	33357013	B4GALT1	Biaka.Pygmies	12	0,75
120403382	120503382	120453382	B4GALT4	Biaka.Pygmies	24	0,75
120433382	120533382	120483382	B4GALT4	Biaka.Pygmies	19	0,684210526
6896187	6996187	6946187	C1GALT1	Biaka.Pygmies	5	0,6
119307737	119407737	119357737	C1GALT1C1	Biaka.Pygmies	11	0,636363636
119517737	119617737	119567737	C1GALT1C1	Biaka.Pygmies	4	1
119547737	119647737	119597737	C1GALT1C1	Biaka.Pygmies	6	0,833333333
119577737	119677737	119627737	C1GALT1C1	Biaka.Pygmies	7	0,857142857
119757737	119857737	119807737	C1GALT1C1	Biaka.Pygmies	21	0,619047619
119817737	119917737	119867737	C1GALT1C1	Biaka.Pygmies	7	0,714285714
119847737	119947737	119897737	C1GALT1C1	Biaka.Pygmies	3	0,666666667
33249383	33349383	33299383	FUT10	Biaka.Pygmies	14	0,642857143
33279383	33379383	33329383	FUT10	Biaka.Pygmies	15	0,6
33309383	33409383	33359383	FUT10	Biaka.Pygmies	17	0,647058824
33339383	33439383	33389383	FUT10	Biaka.Pygmies	16	0,625
33369383	33469383	33419383	FUT10	Biaka.Pygmies	11	0,636363636
33399383	33499383	33449383	FUT10	Biaka.Pygmies	9	0,666666667
33429383	33529383	33479383	FUT10	Biaka.Pygmies	10	0,8
33459383	33559383	33509383	FUT10	Biaka.Pygmies	14	0,714285714
33489383	33589383	33539383	FUT10	Biaka.Pygmies	15	0,666666667
33579383	33679383	33629383	FUT10	Biaka.Pygmies	5	0,6
75375452	75475452	75425452	FUT11	Biaka.Pygmies	12	0,75
75405452	75505452	75455452	FUT11	Biaka.Pygmies	11	0,727272727
75435452	75535452	75485452	FUT11	Biaka.Pygmies	10	0,8
75465452	75565452	75515452	FUT11	Biaka.Pygmies	8	0,875
75495452	75595452	75545452	FUT11	Biaka.Pygmies	8	0,625
30222171	30322171	30272171	FUT12	Biaka.Pygmies	8	0,625
30252171	30352171	30302171	FUT12	Biaka.Pygmies	9	0,777777778
30282171	30382171	30332171	FUT12	Biaka.Pygmies	8	0,875
30312171	30412171	30362171	FUT12	Biaka.Pygmies	7	0,714285714
30372171	30472171	30422171	FUT12	Biaka.Pygmies	5	0,6
30402171	30502171	30452171	FUT12	Biaka.Pygmies	5	0,6
30432171	30532171	30482171	FUT12	Biaka.Pygmies	4	0,75
53491528	53591528	53541528	FUT1_2	Biaka.Pygmies	17	0,647058824
53641528	53741528	53691528	FUT1_2	Biaka.Pygmies	6	0,666666667
53671528	53771528	53721528	FUT1_2	Biaka.Pygmies	10	0,6
93663691	93763691	93713691	FUT4	Biaka.Pygmies	20	0,6
94113691	94213691	94163691	FUT4	Biaka.Pygmies	10	0,6
5532265	5632265	5582265	FUT5_6	Biaka.Pygmies	10	0,7
5862265	5962265	5912265	FUT5_6	Biaka.Pygmies	13	0,615384615
5922265	6022265	5972265	FUT5_6	Biaka.Pygmies	10	0,6
5952265	6052265	6002265	FUT5_6	Biaka.Pygmies	11	0,636363636
5982265	6082265	6032265	FUT5_6	Biaka.Pygmies	13	0,692307692
6012265	6112265	6062265	FUT5_6	Biaka.Pygmies	16	0,625
64698701	64798701	64748701	FUT8	Biaka.Pygmies	31	0,612903226
64878701	64978701	64928701	FUT8	Biaka.Pygmies	23	0,652173913
64968701	65068701	65018701	FUT8	Biaka.Pygmies	9	0,777777778
64998701	65098701	65048701	FUT8	Biaka.Pygmies	10	0,9
65028701	65128701	65078701	FUT8	Biaka.Pygmies	9	0,888888889
65058701	65158701	65108701	FUT8	Biaka.Pygmies	10	0,9
65088701	65188701	65138701	FUT8	Biaka.Pygmies	11	0,818181818
65118701	65218701	65168701	FUT8	Biaka.Pygmies	8	0,75
65148701	65248701	65198701	FUT8	Biaka.Pygmies	8	0,75
65178701	65278701	65228701	FUT8	Biaka.Pygmies	8	0,75
65208701	65308701	65258701	FUT8	Biaka.Pygmies	10	0,8
65238701	65338701	65288701	FUT8	Biaka.Pygmies	14	0,642857143
96173842	96273842	96223842	FUT9	Biaka.Pygmies	17	0,647058824
96203842	96303842	96253842	FUT9	Biaka.Pygmies	9	0,777777778
96233842	96333842	96283842	FUT9	Biaka.Pygmies	7	0,857142857
96263842	96363842	96313842	FUT9	Biaka.Pygmies	9	0,777777778
96293842	96393842	96343842	FUT9	Biaka.Pygmies	10	0,8
96323842	96423842	96373842	FUT9	Biaka.Pygmies	17	0,647058824
96383842	96483842	96433842	FUT9	Biaka.Pygmies	30	0,6
96713842	96813842	96763842	FUT9	Biaka.Pygmies	14	0,714285714
96743842	96843842	96793842	FUT9	Biaka.Pygmies	16	0,6875
96773842	96873842	96823842	FUT9	Biaka.Pygmies	22	0,818181818
96803842	96903842	96853842	FUT9	Biaka.Pygmies	21	0,80952381
96833842	96933842	96883842	FUT9	Biaka.Pygmies	16	0,75
96863842	96963842	96913842	FUT9	Biaka.Pygmies	16	0,75
96893842	96993842	96943842	FUT9	Biaka.Pygmies	20	0,8
96923842	97023842	96973842	FUT9	Biaka.Pygmies	22	0,727272727
96953842	97053842	97003842	FUT9	Biaka.Pygmies	15	0,8
96983842	97083842	97033842	FUT9	Biaka.Pygmies	10	0,7
97043842	97143842	97093842	FUT9	Biaka.Pygmies	8	0,625
97073842	97173842	97123842	FUT9	Biaka.Pygmies	6	0,666666667
31090883	31190883	31140883	GALNT1	Biaka.Pygmies	15	0,666666667
31120883	31220883	31170883	GALNT1	Biaka.Pygmies	15	0,6
31240883	31340883	31290883	GALNT1	Biaka.Pygmies	25	0,64
31300883	31400883	31350883	GALNT1	Biaka.Pygmies	30	0,633333333
31330883	31430883	31380883	GALNT1	Biaka.Pygmies	23	0,608695652
31780883	31880883	31830883	GALNT1	Biaka.Pygmies	9	0,666666667
153305529	153405529	153355529	GALNT10	Biaka.Pygmies	13	0,615384615
153335529	153435529	153385529	GALNT10	Biaka.Pygmies	9	0,888888889
153365529	153465529	153415529	GALNT10	Biaka.Pygmies	6	0,666666667
153725529	153825529	153775529	GALNT10	Biaka.Pygmies	40	0,65
153755529	153855529	153805529	GALNT10	Biaka.Pygmies	35	0,6
153785529	153885529	153835529	GALNT10	Biaka.Pygmies	25	0,64
153875529	153975529	153925529	GALNT10	Biaka.Pygmies	14	0,642857143
153995529	154095529	154045529	GALNT10	Biaka.Pygmies	15	0,6
154025529	154125529	154075529	GALNT10	Biaka.Pygmies	15	0,666666667
154055529	154155529	154105529	GALNT10	Biaka.Pygmies	8	0,875
151394698	151494698	151444698	GALNT11_15	Biaka.Pygmies	8	0,625
151514698	151614698	151564698	GALNT11_15	Biaka.Pygmies	3	0,666666667
151544698	151644698	151594698	GALNT11_15	Biaka.Pygmies	2	1
151574698	151674698	151624698	GALNT11_15	Biaka.Pygmies	9	1
151604698	151704698	151654698	GALNT11_15	Biaka.Pygmies	12	1
151634698	151734698	151684698	GALNT11_15	Biaka.Pygmies	12	0,916666667
154699031	154799031	154749031	GALNT13	Biaka.Pygmies	10	0,7
154759031	154859031	154809031	GALNT13	Biaka.Pygmies	11	0,636363636
154819031	154919031	154869031	GALNT13	Biaka.Pygmies	20	0,65
155209031	155309031	155259031	GALNT13	Biaka.Pygmies	22	0,636363636
155239031	155339031	155289031	GALNT13	Biaka.Pygmies	31	0,64516129
30596900	30696900	30646900	GALNT14	Biaka.Pygmies	13	0,846153846
31376900	31476900	31426900	GALNT14	Biaka.Pygmies	31	0,612903226
11576012	11676012	11626012	GALNT18	Biaka.Pygmies	26	0,615384615
11786012	11886012	11836012	GALNT18	Biaka.Pygmies	13	0,692307692
11816012	11916012	11866012	GALNT18	Biaka.Pygmies	9	0,666666667
166336007	166436007	166386007	GALNT3	Biaka.Pygmies	23	0,608695652
166516007	166616007	166566007	GALNT3	Biaka.Pygmies	12	0,666666667
88038598	88138598	88088598	GALNT4	Biaka.Pygmies	13	0,615384615
88068598	88168598	88118598	GALNT4	Biaka.Pygmies	12	0,666666667
88098598	88198598	88148598	GALNT4	Biaka.Pygmies	15	0,666666667
88368598	88468598	88418598	GALNT4	Biaka.Pygmies	15	0,6
88398598	88498598	88448598	GALNT4	Biaka.Pygmies	16	0,6875
88428598	88528598	88478598	GALNT4	Biaka.Pygmies	15	0,666666667
88458598	88558598	88508598	GALNT4	Biaka.Pygmies	12	0,666666667
88488598	88588598	88538598	GALNT4	Biaka.Pygmies	11	0,727272727
88518598	88618598	88568598	GALNT4	Biaka.Pygmies	9	0,666666667
88548598	88648598	88598598	GALNT4	Biaka.Pygmies	10	0,6
88638598	88738598	88688598	GALNT4	Biaka.Pygmies	11	0,636363636
88668598	88768598	88718598	GALNT4	Biaka.Pygmies	14	0,642857143
50061968	50161968	50111968	GALNT6	Biaka.Pygmies	20	0,6
50211968	50311968	50261968	GALNT6	Biaka.Pygmies	11	0,727272727
50391968	50491968	50441968	GALNT6	Biaka.Pygmies	11	0,636363636
173903751	174003751	173953751	GALNT7_17	Biaka.Pygmies	17	0,647058824
174053751	174153751	174103751	GALNT7_17	Biaka.Pygmies	11	0,727272727
174203751	174303751	174253751	GALNT7_17	Biaka.Pygmies	17	0,882352941
174233751	174333751	174283751	GALNT7_17	Biaka.Pygmies	19	0,684210526
174473751	174573751	174523751	GALNT7_17	Biaka.Pygmies	10	0,6
174503751	174603751	174553751	GALNT7_17	Biaka.Pygmies	10	0,6
174713751	174813751	174763751	GALNT7_17	Biaka.Pygmies	14	0,714285714
174743751	174843751	174793751	GALNT7_17	Biaka.Pygmies	22	0,636363636
130945942	131045942	130995942	GALNT9	Biaka.Pygmies	5	0,6
131425942	131525942	131475942	GALNT9	Biaka.Pygmies	1	1
69117775	69217775	69167775	GALNTL1	Biaka.Pygmies	10	0,6
69147775	69247775	69197775	GALNTL1	Biaka.Pygmies	11	0,636363636
69177775	69277775	69227775	GALNTL1	Biaka.Pygmies	10	0,6
10896934	10996934	10946934	GCNT2	Biaka.Pygmies	18	0,611111111
10926934	11026934	10976934	GCNT2	Biaka.Pygmies	25	0,64
10956934	11056934	11006934	GCNT2	Biaka.Pygmies	27	0,666666667
10986934	11086934	11036934	GCNT2	Biaka.Pygmies	32	0,65625
74049815	74149815	74099815	GCNT4	Biaka.Pygmies	8	0,75
74079815	74179815	74129815	GCNT4	Biaka.Pygmies	13	0,692307692
74109815	74209815	74159815	GCNT4	Biaka.Pygmies	11	0,636363636
74469815	74569815	74519815	GCNT4	Biaka.Pygmies	8	0,75
74499815	74599815	74549815	GCNT4	Biaka.Pygmies	4	1
74529815	74629815	74579815	GCNT4	Biaka.Pygmies	3	1
74679815	74779815	74729815	GCNT4	Biaka.Pygmies	7	0,714285714
70976969	71076969	71026969	OGT	Biaka.Pygmies	8	0,625
71006969	71106969	71056969	OGT	Biaka.Pygmies	14	0,642857143
187945465	188045465	187995465	SIAT1	Biaka.Pygmies	23	0,608695652
188245465	188345465	188295465	SIAT1	Biaka.Pygmies	25	0,6
188275465	188375465	188325465	SIAT1	Biaka.Pygmies	21	0,714285714
188305465	188405465	188355465	SIAT1	Biaka.Pygmies	26	0,846153846
188335465	188435465	188385465	SIAT1	Biaka.Pygmies	38	0,710526316
188365465	188465465	188415465	SIAT1	Biaka.Pygmies	40	0,625
99815776	99915776	99865776	SIAT10	Biaka.Pygmies	14	0,642857143
99845776	99945776	99895776	SIAT10	Biaka.Pygmies	12	0,666666667
99965776	100065776	100015776	SIAT10	Biaka.Pygmies	10	0,8
99995776	100095776	100045776	SIAT10	Biaka.Pygmies	6	1
100025776	100125776	100075776	SIAT10	Biaka.Pygmies	4	1
100055776	100155776	100105776	SIAT10	Biaka.Pygmies	7	0,714285714
68771490	68871490	68821490	SIAT4B	Biaka.Pygmies	3	0,666666667
68801490	68901490	68851490	SIAT4B	Biaka.Pygmies	4	0,75
68831490	68931490	68881490	SIAT4B	Biaka.Pygmies	5	0,8
68861490	68961490	68911490	SIAT4B	Biaka.Pygmies	3	1
68891490	68991490	68941490	SIAT4B	Biaka.Pygmies	3	1
69041490	69141490	69091490	SIAT4B	Biaka.Pygmies	5	0,6
69131490	69231490	69181490	SIAT4B	Biaka.Pygmies	13	0,615384615
69161490	69261490	69211490	SIAT4B	Biaka.Pygmies	14	0,714285714
69281490	69381490	69331490	SIAT4B	Biaka.Pygmies	20	0,6
69311490	69411490	69361490	SIAT4B	Biaka.Pygmies	13	0,615384615
125391995	125491995	125441995	SIAT4C	Biaka.Pygmies	27	0,62962963
43605707	43705707	43655707	SIAT6	Biaka.Pygmies	10	0,6
43635707	43735707	43685707	SIAT6	Biaka.Pygmies	11	0,727272727
43695707	43795707	43745707	SIAT6	Biaka.Pygmies	11	0,636363636
43755707	43855707	43805707	SIAT6	Biaka.Pygmies	20	0,65
44025707	44125707	44075707	SIAT6	Biaka.Pygmies	16	0,625
44355707	44455707	44405707	SIAT6	Biaka.Pygmies	10	0,6
44385707	44485707	44435707	SIAT6	Biaka.Pygmies	6	0,666666667
44415707	44515707	44465707	SIAT6	Biaka.Pygmies	9	0,666666667
71824592	71924592	71874592	SIAT7A_B	Biaka.Pygmies	15	0,6
71884592	71984592	71934592	SIAT7A_B	Biaka.Pygmies	11	0,636363636
75927338	76027338	75977338	SIAT7C_E	Biaka.Pygmies	16	0,8125
75957338	76057338	76007338	SIAT7C_E	Biaka.Pygmies	19	0,684210526
75987338	76087338	76037338	SIAT7C_E	Biaka.Pygmies	16	0,625
76077338	76177338	76127338	SIAT7C_E	Biaka.Pygmies	11	0,636363636
76107338	76207338	76157338	SIAT7C_E	Biaka.Pygmies	11	0,636363636
76137338	76237338	76187338	SIAT7C_E	Biaka.Pygmies	17	0,647058824
76167338	76267338	76217338	SIAT7C_E	Biaka.Pygmies	22	0,681818182
76197338	76297338	76247338	SIAT7C_E	Biaka.Pygmies	23	0,608695652
76407338	76507338	76457338	SIAT7C_E	Biaka.Pygmies	23	0,695652174
76527338	76627338	76577338	SIAT7C_E	Biaka.Pygmies	26	0,615384615
76587338	76687338	76637338	SIAT7C_E	Biaka.Pygmies	24	0,625
76617338	76717338	76667338	SIAT7C_E	Biaka.Pygmies	17	0,647058824
76647338	76747338	76697338	SIAT7C_E	Biaka.Pygmies	16	0,75
76677338	76777338	76727338	SIAT7C_E	Biaka.Pygmies	24	0,625
76737338	76837338	76787338	SIAT7C_E	Biaka.Pygmies	38	0,605263158
76767338	76867338	76817338	SIAT7C_E	Biaka.Pygmies	38	0,605263158
76947338	77047338	76997338	SIAT7C_E	Biaka.Pygmies	20	0,6
77157338	77257338	77207338	SIAT7C_E	Biaka.Pygmies	12	0,833333333
77187338	77287338	77237338	SIAT7C_E	Biaka.Pygmies	9	0,666666667
52952681	53052681	53002681	SIAT8C	Biaka.Pygmies	20	0,6
52982681	53082681	53032681	SIAT8C	Biaka.Pygmies	21	0,619047619
53012681	53112681	53062681	SIAT8C	Biaka.Pygmies	19	0,631578947
53402681	53502681	53452681	SIAT8C	Biaka.Pygmies	23	0,739130435
53432681	53532681	53482681	SIAT8C	Biaka.Pygmies	27	0,62962963
99800916	99900916	99850916	SIAT8D	Biaka.Pygmies	6	0,833333333
99830916	99930916	99880916	SIAT8D	Biaka.Pygmies	5	0,8
99860916	99960916	99910916	SIAT8D	Biaka.Pygmies	7	0,714285714
99890916	99990916	99940916	SIAT8D	Biaka.Pygmies	18	0,611111111
99920916	100020916	99970916	SIAT8D	Biaka.Pygmies	18	0,611111111
100070916	100170916	100120916	SIAT8D	Biaka.Pygmies	20	0,65
100100916	100200916	100150916	SIAT8D	Biaka.Pygmies	16	0,625
100130916	100230916	100180916	SIAT8D	Biaka.Pygmies	10	0,7
100310916	100410916	100360916	SIAT8D	Biaka.Pygmies	10	0,7
100370916	100470916	100420916	SIAT8D	Biaka.Pygmies	8	0,625
17664449	17764449	17714449	SIAT8F	Biaka.Pygmies	22	0,636363636
17694449	17794449	17744449	SIAT8F	Biaka.Pygmies	18	0,666666667
17724449	17824449	17774449	SIAT8F	Biaka.Pygmies	20	0,7
17754449	17854449	17804449	SIAT8F	Biaka.Pygmies	15	0,666666667
17784449	17884449	17834449	SIAT8F	Biaka.Pygmies	10	0,6
86122499	86222499	86172499	SIAT9	Biaka.Pygmies	11	0,636363636
86152499	86252499	86202499	SIAT9	Biaka.Pygmies	12	0,666666667
69897650	69997650	69947650	WBSCR17	Biaka.Pygmies	18	0,611111111
70467650	70567650	70517650	WBSCR17	Biaka.Pygmies	24	0,708333333
70497650	70597650	70547650	WBSCR17	Biaka.Pygmies	24	0,708333333
191442115	191542115	191492115	B3GALT2	Brahui	4	0,75
191472115	191572115	191522115	B3GALT2	Brahui	8	0,625
39458604	39558604	39508604	B3GALT5	Brahui	13	0,615384615
39488604	39588604	39538604	B3GALT5	Brahui	11	0,636363636
65711040	65811040	65761040	B3GNT1	Brahui	6	0,666666667
62000589	62100589	62050589	B3GNT2	Brahui	8	0,75
62030589	62130589	62080589	B3GNT2	Brahui	9	0,777777778
32977013	33077013	33027013	B4GALT1	Brahui	34	0,617647059
33217013	33317013	33267013	B4GALT1	Brahui	14	0,785714286
33247013	33347013	33297013	B4GALT1	Brahui	11	0,818181818
33277013	33377013	33327013	B4GALT1	Brahui	10	0,7
120403382	120503382	120453382	B4GALT4	Brahui	25	0,6
119487737	119587737	119537737	C1GALT1C1	Brahui	6	0,666666667
119847737	119947737	119897737	C1GALT1C1	Brahui	3	0,666666667
74925452	75025452	74975452	FUT11	Brahui	4	0,75
30072171	30172171	30122171	FUT12	Brahui	10	0,6
30132171	30232171	30182171	FUT12	Brahui	10	0,7
30162171	30262171	30212171	FUT12	Brahui	9	0,666666667
30192171	30292171	30242171	FUT12	Brahui	8	0,625
30432171	30532171	30482171	FUT12	Brahui	3	0,666666667
30492171	30592171	30542171	FUT12	Brahui	13	0,615384615
53641528	53741528	53691528	FUT1_2	Brahui	6	0,833333333
93543691	93643691	93593691	FUT4	Brahui	17	0,705882353
64998701	65098701	65048701	FUT8	Brahui	8	0,625
97073842	97173842	97123842	FUT9	Brahui	5	0,8
154055529	154155529	154105529	GALNT10	Brahui	13	0,615384615
151394698	151494698	151444698	GALNT11_15	Brahui	6	0,666666667
228160183	228260183	228210183	GALNT2	Brahui	19	0,631578947
228190183	228290183	228240183	GALNT2	Brahui	19	0,631578947
228370183	228470183	228420183	GALNT2	Brahui	22	0,636363636
88608598	88708598	88658598	GALNT4	Brahui	9	0,666666667
88638598	88738598	88688598	GALNT4	Brahui	11	0,727272727
88668598	88768598	88718598	GALNT4	Brahui	12	0,666666667
157882879	157982879	157932879	GALNT5	Brahui	10	0,6
157912879	158012879	157962879	GALNT5	Brahui	15	0,6
158152879	158252879	158202879	GALNT5	Brahui	14	0,714285714
158182879	158282879	158232879	GALNT5	Brahui	14	0,714285714
173783751	173883751	173833751	GALNT7_17	Brahui	16	0,625
131005942	131105942	131055942	GALNT9	Brahui	4	0,75
74109815	74209815	74159815	GCNT4	Brahui	10	0,6
74439815	74539815	74489815	GCNT4	Brahui	11	0,636363636
70436969	70536969	70486969	OGT	Brahui	3	0,666666667
70466969	70566969	70516969	OGT	Brahui	2	1
70496969	70596969	70546969	OGT	Brahui	1	1
70766969	70866969	70816969	OGT	Brahui	3	0,666666667
188275465	188375465	188325465	SIAT1	Brahui	23	0,608695652
100025776	100125776	100075776	SIAT10	Brahui	4	0,75
68771490	68871490	68821490	SIAT4B	Brahui	3	0,666666667
68801490	68901490	68851490	SIAT4B	Brahui	3	0,666666667
68831490	68931490	68881490	SIAT4B	Brahui	4	0,75
68861490	68961490	68911490	SIAT4B	Brahui	4	0,75
68891490	68991490	68941490	SIAT4B	Brahui	5	0,6
44115707	44215707	44165707	SIAT6	Brahui	10	0,6
71914592	72014592	71964592	SIAT7A_B	Brahui	10	0,7
76047338	76147338	76097338	SIAT7C_E	Brahui	10	0,6
77547338	77647338	77597338	SIAT7C_E	Brahui	39	0,615384615
77577338	77677338	77627338	SIAT7C_E	Brahui	49	0,612244898
129681436	129781436	129731436	SIAT7D_F	Brahui	13	0,615384615
129711436	129811436	129761436	SIAT7D_F	Brahui	13	0,692307692
129891436	129991436	129941436	SIAT7D_F	Brahui	16	0,625
129921436	130021436	129971436	SIAT7D_F	Brahui	15	0,6
17724449	17824449	17774449	SIAT8F	Brahui	22	0,636363636
17754449	17854449	17804449	SIAT8F	Brahui	17	0,705882353
17784449	17884449	17834449	SIAT8F	Brahui	12	0,75
191172115	191272115	191222115	B3GALT2	Burusho	3	0,666666667
39458604	39558604	39508604	B3GALT5	Burusho	12	0,75
39488604	39588604	39538604	B3GALT5	Burusho	10	0,8
39668604	39768604	39718604	B3GALT5	Burusho	20	0,6
39698604	39798604	39748604	B3GALT5	Burusho	17	0,705882353
65711040	65811040	65761040	B3GNT1	Burusho	6	0,666666667
66161040	66261040	66211040	B3GNT1	Burusho	3	0,666666667
62000589	62100589	62050589	B3GNT2	Burusho	8	0,625
62030589	62130589	62080589	B3GNT2	Burusho	9	0,777777778
62060589	62160589	62110589	B3GNT2	Burusho	7	0,857142857
62090589	62190589	62140589	B3GNT2	Burusho	5	0,8
32917013	33017013	32967013	B4GALT1	Burusho	25	0,64
32947013	33047013	32997013	B4GALT1	Burusho	31	0,64516129
32977013	33077013	33027013	B4GALT1	Burusho	32	0,65625
120103382	120203382	120153382	B4GALT4	Burusho	12	0,666666667
120133382	120233382	120183382	B4GALT4	Burusho	11	0,636363636
120403382	120503382	120453382	B4GALT4	Burusho	25	0,6
120613382	120713382	120663382	B4GALT4	Burusho	21	0,666666667
119847737	119947737	119897737	C1GALT1C1	Burusho	3	0,666666667
30162171	30262171	30212171	FUT12	Burusho	9	0,666666667
30192171	30292171	30242171	FUT12	Burusho	8	0,75
30372171	30472171	30422171	FUT12	Burusho	3	0,666666667
30402171	30502171	30452171	FUT12	Burusho	3	0,666666667
53641528	53741528	53691528	FUT1_2	Burusho	4	0,75
93543691	93643691	93593691	FUT4	Burusho	17	0,705882353
139014524	139114524	139064524	FUT7	Burusho	9	0,666666667
64968701	65068701	65018701	FUT8	Burusho	8	0,625
64998701	65098701	65048701	FUT8	Burusho	9	0,666666667
65028701	65128701	65078701	FUT8	Burusho	10	0,6
96713842	96813842	96763842	FUT9	Burusho	16	0,625
96743842	96843842	96793842	FUT9	Burusho	16	0,6875
96833842	96933842	96883842	FUT9	Burusho	13	0,615384615
96863842	96963842	96913842	FUT9	Burusho	14	0,714285714
96893842	96993842	96943842	FUT9	Burusho	20	0,65
31750883	31850883	31800883	GALNT1	Burusho	5	0,6
154055529	154155529	154105529	GALNT10	Burusho	13	0,615384615
151394698	151494698	151444698	GALNT11_15	Burusho	5	0,6
154819031	154919031	154869031	GALNT13	Burusho	19	0,684210526
31526900	31626900	31576900	GALNT14	Burusho	7	0,714285714
228370183	228470183	228420183	GALNT2	Burusho	24	0,708333333
166666007	166766007	166716007	GALNT3	Burusho	15	0,6
88608598	88708598	88658598	GALNT4	Burusho	8	0,625
